COM,status,mean_altitude,superficie,is_metropole,metropole_name
77481,Commune simple,143.0,754.0,0,
11209,Commune simple,382.0,802.0,0,
21688,Commune simple,361.0,286.0,0,
46215,Chef-lieu canton,250.0,1958.0,0,
46011,Commune simple,254.0,737.0,0,
81033,Commune simple,284.0,891.0,0,
30186,Commune simple,81.0,620.0,0,
40295,Commune simple,52.0,10942.0,0,
81105,Chef-lieu canton,209.0,5751.0,0,
14383,Commune simple,17.0,567.0,0,
35229,Commune simple,80.0,1494.0,0,
71141,Commune simple,391.0,1338.0,0,
40263,Commune simple,14.0,816.0,0,
25199,Commune simple,714.0,1402.0,0,
72018,Commune simple,81.0,573.0,0,
33508,Commune simple,63.0,1714.0,0,
32053,Commune simple,275.0,1328.0,0,
55028,Commune simple,237.0,1441.0,0,
74255,Commune simple,373.0,918.0,0,
34318,Commune simple,120.0,1466.0,0,
51510,Commune simple,134.0,662.0,0,
30142,Commune simple,353.0,1765.0,0,
39060,Commune simple,216.0,330.0,0,
63078,Commune simple,763.0,1075.0,0,
19280,Commune simple,193.0,1004.0,0,
72121,Commune simple,121.0,1922.0,0,
28029,Commune simple,130.0,1705.0,0,
01001,Commune simple,242.0,1565.0,0,
79112,Commune simple,25.0,804.0,0,
40176,Commune simple,102.0,472.0,0,
30196,Commune simple,180.0,609.0,0,
80042,Commune simple,135.0,828.0,0,
80494,Commune simple,120.0,589.0,0,
48148,Commune simple,450.0,5053.0,0,
54307,Commune simple,330.0,623.0,0,
01372,Commune simple,346.0,858.0,0,
37154,Chef-lieu canton,70.0,651.0,0,
07201,Commune simple,144.0,1239.0,0,
36185,Chef-lieu canton,114.0,1389.0,0,
70336,Commune simple,317.0,333.0,0,
77254,Commune simple,100.0,912.0,0,
71152,Commune simple,298.0,2814.0,0,
57423,Commune simple,246.0,343.0,0,
02235,Commune simple,94.0,601.0,0,
62451,Chef-lieu canton,126.0,824.0,0,
45143,Commune simple,162.0,1180.0,0,
10018,Commune simple,162.0,2553.0,0,
76511,Commune simple,161.0,916.0,0,
61508,Chef-lieu canton,166.0,1608.0,0,
22113,Sous-préfecture,69.0,4792.0,0,
01039,Commune simple,510.0,1020.0,0,
40222,Commune simple,21.0,1417.0,0,
16013,Commune simple,44.0,1089.0,0,
38301,Commune simple,1032.0,1582.0,0,
41161,Commune simple,119.0,8761.0,0,
30065,Commune simple,108.0,1016.0,0,
38237,Commune simple,1719.0,2085.0,0,
24553,Commune simple,129.0,3300.0,0,
74110,Commune simple,1223.0,1800.0,0,
36150,Commune simple,260.0,4743.0,0,
18018,Commune simple,173.0,2812.0,0,
12034,Commune simple,474.0,1193.0,0,
14046,Commune simple,24.0,1853.0,0,
77495,Commune simple,81.0,1619.0,0,
47139,Commune simple,89.0,649.0,0,
70140,Commune simple,337.0,262.0,0,
83145,Commune simple,397.0,3478.0,0,
24273,Commune simple,152.0,2109.0,0,
50069,Commune simple,151.0,773.0,0,
36050,Commune simple,152.0,1771.0,0,
76103,Commune simple,121.0,371.0,1,Rouen
50342,Commune simple,13.0,549.0,0,
43149,Commune simple,822.0,1737.0,0,
2B353,Commune simple,419.0,758.0,0,
81250,Commune simple,237.0,1367.0,0,
39045,Commune simple,511.0,520.0,0,
30085,Commune simple,108.0,2113.0,0,
62252,Commune simple,18.0,1343.0,0,
62842,Commune simple,36.0,1064.0,0,
18029,Commune simple,215.0,2630.0,0,
55443,Commune simple,227.0,1691.0,0,
28349,Commune simple,136.0,883.0,0,
51595,Commune simple,137.0,851.0,0,
79016,Commune simple,124.0,5322.0,0,
68378,Commune simple,309.0,368.0,0,
10310,Commune simple,206.0,1210.0,0,
50046,Commune simple,118.0,1212.0,0,
79055,Commune simple,51.0,804.0,0,
23005,Commune simple,599.0,2046.0,0,
12278,Commune simple,444.0,1591.0,0,
43080,Chef-lieu canton,931.0,3334.0,0,
57713,Commune simple,293.0,650.0,0,
21595,Commune simple,229.0,314.0,0,
80087,Commune simple,27.0,994.0,0,
42079,Commune simple,469.0,558.0,0,
62661,Commune simple,71.0,613.0,0,
78413,Commune simple,135.0,447.0,0,
57448,Commune simple,220.0,1109.0,0,
51136,Chef-lieu canton,134.0,1155.0,0,
71119,Commune simple,210.0,817.0,0,
2B164,Commune simple,622.0,466.0,0,
66105,Commune simple,1642.0,1937.0,0,
88225,Commune simple,437.0,4918.0,0,
19156,Commune simple,470.0,536.0,0,
10062,Commune simple,144.0,1256.0,0,
69284,Commune simple,282.0,721.0,0,
34225,Commune simple,111.0,2815.0,0,
60142,Commune simple,92.0,1081.0,0,
14397,Commune simple,38.0,886.0,0,
03121,Commune simple,247.0,3930.0,0,
78107,Commune simple,138.0,1151.0,0,
15102,Commune simple,1320.0,2409.0,0,
62814,Commune simple,98.0,127.0,0,
84073,Commune simple,337.0,3036.0,0,
30176,Commune simple,629.0,3546.0,0,
39558,Commune simple,524.0,977.0,0,
89201,Commune simple,123.0,2133.0,0,
54123,Commune simple,367.0,676.0,0,
89408,Commune simple,211.0,2915.0,0,
71080,Commune simple,225.0,500.0,0,
82172,Commune simple,342.0,2627.0,0,
28070,Commune simple,149.0,549.0,0,
01454,Commune simple,275.0,783.0,0,
54273,Commune simple,204.0,1567.0,0,
2B208,Commune simple,893.0,623.0,0,
02033,Commune simple,150.0,439.0,0,
31230,Commune simple,161.0,404.0,1,Toulouse
60161,Commune simple,167.0,360.0,0,
16312,Commune simple,115.0,2091.0,0,
76240,Commune simple,111.0,649.0,0,
57700,Commune simple,231.0,460.0,0,
45192,Commune simple,130.0,1627.0,0,
03035,Commune simple,306.0,2287.0,0,
26079,Commune simple,287.0,1581.0,0,
50421,Commune simple,23.0,466.0,0,
80125,Commune simple,77.0,329.0,0,
86031,Commune simple,104.0,3486.0,0,
66075,Commune simple,2078.0,2052.0,0,
86165,Sous-préfecture,123.0,5675.0,0,
80429,Commune simple,109.0,326.0,0,
35015,Commune simple,106.0,3641.0,0,
16122,Commune simple,89.0,1011.0,0,
62413,Chef-lieu canton,31.0,1082.0,0,
88094,Chef-lieu canton,333.0,1211.0,0,
27024,Commune simple,156.0,880.0,0,
89089,Commune simple,318.0,1058.0,0,
66033,Commune simple,256.0,1299.0,0,
01333,Commune simple,291.0,2100.0,0,
68030,Commune simple,379.0,227.0,0,
56114,Commune simple,46.0,2089.0,0,
22215,Chef-lieu canton,130.0,2687.0,0,
62379,Commune simple,130.0,1001.0,0,
55446,Commune simple,330.0,639.0,0,
33299,Commune simple,80.0,1072.0,0,
64241,Commune simple,216.0,1619.0,0,
61387,Commune simple,152.0,2894.0,0,
59659,Commune simple,193.0,1398.0,0,
2A089,Commune simple,1318.0,2515.0,0,
33264,Commune simple,60.0,2992.0,0,
16058,Commune simple,20.0,705.0,0,
35260,Commune simple,122.0,927.0,0,
97210,Chef-lieu canton,59.0,5462.0,0,
97134,Chef-lieu canton,485.0,5953.0,0,
97230,Sous-préfecture,70.0,4650.0,0,
97107,Chef-lieu canton,367.0,10289.0,0,
97133,Commune simple,209.0,733.0,0,
52076,Commune simple,270.0,983.0,0,
58203,Commune simple,289.0,1108.0,0,
06041,Commune simple,1044.0,3834.0,0,
76189,Commune simple,92.0,320.0,0,
68020,Commune simple,220.0,2125.0,0,
71043,Commune simple,176.0,222.0,0,
50639,Chef-lieu canton,158.0,800.0,0,
05090,Commune simple,1902.0,5534.0,0,
33478,Commune simple,25.0,890.0,0,
76453,Commune simple,157.0,659.0,0,
30309,Commune simple,84.0,630.0,0,
73275,Commune simple,589.0,617.0,0,
80690,Commune simple,113.0,807.0,0,
61189,Commune simple,204.0,1272.0,0,
29189,Commune simple,57.0,4720.0,1,Brest
39352,Commune simple,238.0,150.0,0,
56158,Commune simple,43.0,2344.0,0,
64202,Commune simple,120.0,2165.0,0,
11400,Commune simple,390.0,657.0,0,
80337,Commune simple,51.0,367.0,0,
40328,Commune simple,5.0,429.0,0,
2B317,Commune simple,830.0,900.0,0,
64456,Commune simple,183.0,348.0,0,
89079,Commune simple,114.0,560.0,0,
36175,Commune simple,144.0,3101.0,0,
25128,Commune simple,759.0,792.0,0,
57093,Commune simple,229.0,366.0,0,
27356,Commune simple,173.0,1031.0,0,
71271,Commune simple,388.0,549.0,0,
59172,Chef-lieu canton,36.0,1160.0,0,
62354,Commune simple,80.0,2012.0,0,
88367,Chef-lieu canton,300.0,2068.0,0,
04201,Commune simple,831.0,324.0,0,
58218,Chef-lieu canton,294.0,4567.0,0,
62396,Commune simple,114.0,224.0,0,
67418,Commune simple,119.0,649.0,0,
64199,Commune simple,154.0,522.0,0,
62314,Commune simple,156.0,401.0,0,
62078,Commune simple,10.0,583.0,0,
37176,Commune simple,81.0,1385.0,0,
38507,Commune simple,207.0,1335.0,0,
24052,Commune simple,191.0,1238.0,0,
02273,Commune simple,74.0,776.0,0,
61071,Commune simple,170.0,1024.0,0,
14287,Commune simple,26.0,655.0,0,
33171,Commune simple,79.0,950.0,0,
06004,Chef-lieu canton,44.0,2699.0,0,
95510,Commune simple,95.0,388.0,0,
70075,Commune simple,265.0,445.0,0,
32424,Commune simple,142.0,869.0,0,
54131,Commune simple,197.0,957.0,0,
05152,Commune simple,1771.0,3716.0,0,
63066,Commune simple,690.0,3881.0,0,
31328,Commune simple,218.0,565.0,0,
77476,Commune simple,106.0,751.0,0,
11312,Commune simple,328.0,1054.0,0,
60027,Commune simple,95.0,1418.0,0,
48097,Commune simple,472.0,2699.0,0,
48076,Commune simple,1036.0,3118.0,0,
72306,Commune simple,60.0,1527.0,0,
89192,Commune simple,196.0,2834.0,0,
19125,Commune simple,537.0,4015.0,0,
23132,Commune simple,456.0,1739.0,0,
85084,Chef-lieu canton,88.0,5653.0,0,
66155,Commune simple,1772.0,5078.0,0,
12174,Commune simple,583.0,1276.0,0,
56160,Commune simple,95.0,3857.0,0,
07074,Commune simple,600.0,1024.0,0,
40039,Commune simple,112.0,791.0,0,
64419,Commune simple,287.0,976.0,0,
26162,Commune simple,322.0,1651.0,0,
60176,Chef-lieu canton,108.0,1645.0,0,
51253,Commune simple,205.0,1226.0,0,
77048,Commune simple,79.0,1125.0,0,
38335,Commune simple,328.0,1163.0,0,
59579,Commune simple,6.0,1036.0,0,
08487,Commune simple,224.0,2125.0,0,
82091,Commune simple,194.0,542.0,0,
25586,Commune simple,483.0,866.0,0,
32395,Commune simple,141.0,946.0,0,
42180,Commune simple,374.0,1644.0,0,
11369,Commune simple,24.0,1255.0,0,
48197,Commune simple,1396.0,2321.0,0,
54049,Commune simple,325.0,1022.0,0,
18284,Commune simple,283.0,3328.0,0,
21163,Commune simple,291.0,1861.0,0,
07062,Commune simple,519.0,464.0,0,
01162,Commune simple,252.0,294.0,0,
80754,Commune simple,171.0,1473.0,0,
57047,Commune simple,347.0,1114.0,0,
63231,Commune simple,594.0,463.0,0,
88453,Commune simple,387.0,1045.0,0,
63050,Commune simple,438.0,714.0,0,
28393,Commune simple,190.0,6348.0,0,
25275,Commune simple,596.0,1607.0,0,
21497,Commune simple,308.0,618.0,0,
27155,Commune simple,208.0,294.0,0,
24119,Commune simple,127.0,1889.0,0,
07050,Commune simple,231.0,1217.0,0,
39200,Commune simple,527.0,730.0,0,
77231,Commune simple,70.0,685.0,0,
35041,Commune simple,69.0,1369.0,0,
56018,Commune simple,9.0,604.0,0,
16181,Commune simple,190.0,3427.0,0,
38381,Commune simple,435.0,1460.0,0,
32161,Commune simple,115.0,309.0,0,
27284,Chef-lieu canton,78.0,1671.0,0,
76742,Commune simple,97.0,1115.0,0,
62811,Commune simple,63.0,873.0,0,
64375,Commune simple,157.0,1277.0,0,
33294,Commune simple,39.0,590.0,0,
52504,Chef-lieu canton,329.0,1268.0,0,
89367,Commune simple,268.0,2760.0,0,
02669,Commune simple,180.0,803.0,0,
81311,Commune simple,255.0,2744.0,0,
67034,Commune simple,186.0,1832.0,0,
84076,Commune simple,371.0,3152.0,0,
04174,Commune simple,871.0,2083.0,0,
42075,Commune simple,367.0,831.0,0,
80171,Commune simple,40.0,620.0,0,
62808,Commune simple,88.0,700.0,0,
62500,Commune simple,57.0,310.0,0,
02703,Commune simple,147.0,1178.0,0,
80230,Commune simple,80.0,970.0,0,
09209,Commune simple,497.0,2992.0,0,
83117,Commune simple,275.0,2031.0,0,
04197,Commune simple,319.0,1708.0,0,
25349,Commune simple,739.0,1428.0,0,
78591,Commune simple,106.0,947.0,0,
64382,Commune simple,144.0,1174.0,0,
70319,Commune simple,352.0,375.0,0,
66232,Commune simple,856.0,1299.0,0,
10118,Commune simple,123.0,716.0,0,
80702,Commune simple,88.0,1013.0,0,
52327,Commune simple,140.0,158.0,0,
79334,Commune simple,31.0,1636.0,0,
52146,Commune simple,290.0,1221.0,0,
01118,Commune simple,781.0,3201.0,0,
40182,Commune simple,46.0,8879.0,0,
38187,Commune simple,991.0,2865.0,1,Grenoble
81318,Commune simple,192.0,620.0,0,
48075,Commune simple,915.0,5453.0,0,
09035,Commune simple,844.0,1807.0,0,
25382,Commune simple,274.0,494.0,0,
24048,Commune simple,59.0,705.0,0,
02081,Commune simple,105.0,432.0,0,
25134,Commune simple,359.0,285.0,0,
72138,Chef-lieu canton,89.0,210.0,0,
12230,Commune simple,508.0,1840.0,0,
88388,Commune simple,430.0,937.0,0,
65069,Chef-lieu canton,586.0,765.0,0,
73229,Commune simple,586.0,1101.0,0,
52035,Commune simple,390.0,1000.0,0,
53007,Chef-lieu canton,100.0,3709.0,0,
03287,Commune simple,372.0,2577.0,0,
42137,Commune simple,671.0,781.0,0,
07078,Commune simple,415.0,572.0,0,
35258,Commune simple,64.0,821.0,0,
64135,Commune simple,100.0,2205.0,0,
62745,Commune simple,88.0,407.0,0,
24268,Commune simple,182.0,1874.0,0,
39525,Commune simple,222.0,670.0,0,
57451,Commune simple,285.0,1027.0,0,
03282,Commune simple,304.0,3969.0,0,
86230,Commune simple,143.0,2909.0,0,
76314,Commune simple,114.0,642.0,0,
80706,Commune simple,66.0,712.0,0,
63154,Commune simple,342.0,436.0,0,
08374,Commune simple,195.0,364.0,0,
82009,Commune simple,198.0,408.0,0,
02548,Commune simple,152.0,1100.0,0,
65323,Commune simple,586.0,227.0,0,
48186,Commune simple,824.0,1840.0,0,
32372,Commune simple,176.0,305.0,0,
70011,Commune simple,453.0,655.0,0,
68354,Commune simple,519.0,552.0,0,
58244,Commune simple,347.0,2132.0,0,
76273,Commune simple,119.0,356.0,1,Rouen
26332,Commune simple,242.0,1009.0,0,
26255,Commune simple,1025.0,1628.0,0,
57352,Commune simple,270.0,289.0,0,
56164,Commune simple,38.0,2047.0,0,
31536,Commune simple,434.0,1273.0,0,
24472,Commune simple,75.0,1247.0,0,
34286,Commune simple,516.0,2700.0,0,
2B314,Commune simple,236.0,12636.0,0,
27217,Commune simple,153.0,1078.0,0,
37074,Commune simple,29.0,2832.0,0,
71277,Commune simple,343.0,1896.0,0,
76215,Commune simple,96.0,503.0,0,
51248,Chef-lieu canton,141.0,6567.0,0,
63264,Commune simple,1114.0,2780.0,0,
65321,Commune simple,433.0,109.0,0,
66186,Commune simple,6.0,1039.0,0,
80290,Commune simple,70.0,1122.0,0,
10275,Commune simple,121.0,1623.0,0,
21311,Commune simple,188.0,490.0,0,
27679,Chef-lieu canton,173.0,3185.0,0,
80297,Commune simple,98.0,384.0,0,
80339,Commune simple,90.0,588.0,0,
12171,Commune simple,332.0,2546.0,0,
14486,Commune simple,121.0,1197.0,0,
78548,Commune simple,138.0,602.0,0,
71532,Commune simple,229.0,315.0,0,
58063,Commune simple,463.0,2844.0,0,
55351,Chef-lieu canton,247.0,2355.0,0,
62047,Commune simple,79.0,274.0,0,
80639,Commune simple,76.0,1257.0,0,
80154,Commune simple,86.0,691.0,0,
2B013,Commune simple,998.0,272.0,0,
76019,Commune simple,85.0,551.0,0,
77123,Commune simple,77.0,532.0,0,
70331,Commune simple,208.0,1696.0,0,
07305,Commune simple,314.0,561.0,0,
02762,Commune simple,120.0,980.0,0,
73297,Commune simple,341.0,488.0,0,
86098,Commune simple,131.0,926.0,0,
89399,Commune simple,127.0,2146.0,0,
54165,Commune simple,326.0,133.0,0,
54170,Commune simple,314.0,318.0,0,
30311,Chef-lieu canton,186.0,3163.0,0,
05009,Commune simple,1450.0,1662.0,0,
21293,Commune simple,469.0,983.0,0,
50103,Commune simple,14.0,859.0,0,
57464,Commune simple,226.0,952.0,0,
29234,Commune simple,53.0,2462.0,0,
81146,Commune simple,287.0,1325.0,0,
22267,Commune simple,136.0,1608.0,0,
16370,Commune simple,44.0,1009.0,0,
28019,Commune simple,124.0,1193.0,0,
19109,Commune simple,327.0,740.0,0,
57540,Chef-lieu canton,312.0,1321.0,0,
66097,Commune simple,334.0,1566.0,0,
80753,Commune simple,122.0,443.0,0,
47208,Commune simple,111.0,3624.0,0,
51436,Commune simple,110.0,1391.0,0,
80416,Commune simple,67.0,1259.0,0,
16277,Commune simple,20.0,1113.0,0,
77475,Commune simple,81.0,1092.0,0,
80304,Commune simple,74.0,447.0,0,
89352,Commune simple,210.0,3428.0,0,
34095,Commune simple,63.0,3191.0,1,Montpellier
43150,Commune simple,1019.0,1206.0,0,
74161,Commune simple,545.0,1456.0,0,
21304,Chef-lieu canton,428.0,2766.0,0,
45118,Commune simple,129.0,1370.0,0,
25241,Commune simple,587.0,764.0,0,
69006,Préfecture de région,522.0,3875.0,0,
56238,Commune simple,201.0,2019.0,0,
91511,Commune simple,143.0,1159.0,0,
80283,Commune simple,135.0,563.0,0,
11015,Commune simple,496.0,1901.0,0,
03164,Commune simple,299.0,678.0,0,
62585,Commune simple,75.0,969.0,0,
16020,Chef-lieu canton,55.0,241.0,0,
68358,Commune simple,745.0,951.0,0,
07113,Commune simple,263.0,2311.0,0,
47307,Commune simple,203.0,1128.0,0,
76054,Commune simple,130.0,2045.0,0,
38242,Chef-lieu canton,864.0,532.0,0,
88437,Commune simple,376.0,442.0,0,
45259,Commune simple,120.0,1659.0,0,
68086,Commune simple,299.0,355.0,0,
77376,Commune simple,52.0,482.0,0,
21507,Commune simple,202.0,313.0,0,
52242,Commune simple,314.0,4650.0,0,
14208,Commune simple,32.0,441.0,0,
21252,Commune simple,336.0,1412.0,0,
27380,Commune simple,143.0,716.0,0,
25258,Commune simple,277.0,729.0,0,
61420,Commune simple,207.0,553.0,0,
31396,Chef-lieu canton,244.0,1871.0,0,
09305,Commune simple,500.0,287.0,0,
67004,Commune simple,278.0,598.0,0,
74070,Commune simple,418.0,1083.0,0,
56075,Chef-lieu canton,69.0,5202.0,0,
07128,Commune simple,1043.0,1070.0,0,
24479,Chef-lieu canton,214.0,2329.0,0,
76510,Commune simple,138.0,477.0,0,
73298,Commune simple,1292.0,1521.0,0,
80275,Commune simple,116.0,785.0,0,
52183,Commune simple,364.0,2084.0,0,
84052,Commune simple,419.0,3124.0,0,
17282,Commune simple,73.0,956.0,0,
17089,Commune simple,66.0,1026.0,0,
26181,Commune simple,964.0,2925.0,0,
39544,Commune simple,555.0,182.0,0,
23125,Commune simple,807.0,1637.0,0,
04226,Commune simple,2065.0,13564.0,0,
05119,Commune simple,1789.0,2979.0,0,
62889,Commune simple,50.0,1905.0,0,
39325,Commune simple,489.0,831.0,0,
41159,Chef-lieu canton,101.0,6544.0,0,
70404,Commune simple,316.0,2965.0,0,
02541,Chef-lieu canton,80.0,290.0,0,
68332,Commune simple,297.0,321.0,0,
76395,Commune simple,41.0,1172.0,0,
74209,Commune simple,652.0,639.0,0,
35235,Commune simple,91.0,5255.0,0,
40130,Commune simple,90.0,451.0,0,
17101,Commune simple,70.0,1673.0,0,
50116,Commune simple,50.0,331.0,0,
57508,Commune simple,261.0,283.0,0,
75112,Capitale d'état,49.0,1636.0,0,
17261,Commune simple,98.0,1521.0,0,
10416,Commune simple,128.0,762.0,0,
51312,Commune simple,86.0,2162.0,0,
95060,Commune simple,86.0,637.0,0,
06034,Commune simple,319.0,697.0,1,Nice
25350,Commune simple,348.0,596.0,0,
60586,Commune simple,114.0,544.0,0,
77179,Commune simple,94.0,930.0,0,
39504,Commune simple,544.0,1975.0,0,
76039,Commune simple,73.0,453.0,1,Rouen
89225,Commune simple,203.0,1426.0,0,
61259,Commune simple,265.0,749.0,0,
84135,Commune simple,120.0,1873.0,0,
25153,Commune simple,227.0,203.0,0,
88047,Commune simple,321.0,454.0,0,
23159,Commune simple,547.0,1272.0,0,
40122,Commune simple,79.0,1881.0,0,
31251,Commune simple,287.0,807.0,0,
51152,Commune simple,210.0,437.0,0,
41151,Chef-lieu canton,114.0,1427.0,0,
74077,Commune simple,537.0,1692.0,0,
71565,Commune simple,279.0,1610.0,0,
03219,Commune simple,393.0,1869.0,0,
39122,Commune simple,516.0,1678.0,0,
14443,Commune simple,243.0,1858.0,0,
50620,Commune simple,85.0,1684.0,0,
15128,Commune simple,708.0,879.0,0,
30035,Commune simple,251.0,2238.0,0,
09244,Commune simple,301.0,566.0,0,
50021,Commune simple,7.0,644.0,0,
89427,Commune simple,188.0,1186.0,0,
64101,Commune simple,242.0,200.0,0,
14198,Commune simple,87.0,563.0,0,
17401,Commune simple,65.0,802.0,0,
56186,Chef-lieu canton,14.0,919.0,0,
64081,Commune simple,716.0,4690.0,0,
02427,Commune simple,111.0,488.0,0,
31216,Commune simple,167.0,277.0,0,
32079,Commune simple,136.0,4421.0,0,
60398,Commune simple,53.0,600.0,0,
31324,Commune simple,289.0,2356.0,0,
13030,Commune simple,418.0,3972.0,0,
39176,Commune simple,253.0,814.0,0,
67065,Commune simple,180.0,516.0,0,
59179,Commune simple,47.0,925.0,0,
65199,Commune simple,1726.0,1243.0,0,
25312,Commune simple,338.0,340.0,0,
95018,Sous-préfecture,55.0,1738.0,0,
62586,Commune simple,98.0,518.0,0,
49096,Commune simple,60.0,1399.0,0,
11357,Commune simple,186.0,1366.0,0,
63416,Commune simple,720.0,1657.0,0,
27392,Commune simple,137.0,442.0,0,
77365,Commune simple,113.0,559.0,0,
24470,Commune simple,140.0,947.0,0,
58068,Commune simple,394.0,1982.0,0,
28409,Commune simple,167.0,1575.0,0,
57320,Commune simple,283.0,164.0,0,
31169,Commune simple,174.0,851.0,0,
60267,Commune simple,162.0,348.0,0,
21646,Commune simple,527.0,953.0,0,
03244,Commune simple,463.0,1075.0,0,
40157,Commune simple,26.0,11063.0,0,
72307,Commune simple,82.0,1123.0,0,
49063,Chef-lieu canton,43.0,3880.0,0,
80063,Commune simple,57.0,733.0,0,
69209,Commune simple,602.0,2711.0,0,
26325,Commune simple,162.0,1342.0,0,
24314,Commune simple,212.0,948.0,0,
79004,Commune simple,119.0,1428.0,0,
28064,Commune simple,131.0,2308.0,0,
35139,Commune simple,70.0,3207.0,1,Rennes
51291,Commune simple,126.0,1330.0,0,
64060,Commune simple,182.0,1067.0,0,
94075,Chef-lieu canton,82.0,564.0,0,
08111,Commune simple,100.0,983.0,0,
80709,Commune simple,136.0,623.0,0,
67336,Commune simple,150.0,1141.0,0,
30231,Chef-lieu canton,671.0,4891.0,0,
42283,Commune simple,645.0,1694.0,0,
64309,Commune simple,313.0,979.0,0,
25607,Commune simple,543.0,470.0,0,
62125,Commune simple,31.0,478.0,0,
66209,Commune simple,1522.0,2046.0,0,
38368,Commune simple,440.0,559.0,0,
70221,Commune simple,422.0,1225.0,0,
57397,Commune simple,223.0,611.0,0,
89406,Commune simple,281.0,690.0,0,
14709,Commune simple,54.0,375.0,0,
46126,Commune simple,229.0,1032.0,0,
51271,Commune simple,222.0,1067.0,0,
56228,Commune simple,49.0,1298.0,0,
50454,Commune simple,80.0,361.0,0,
11132,Commune simple,115.0,2894.0,0,
